acdnt_year,관할,acdnt_month,acdnt_day,접수번호,dfk_dc,tmzon_div_1_dc,occrrnc_time_dc,legaldong_name,route_nm,acdnt_hdc,acdnt_mdc,acdnt_dc,lrg_violt_1_dc,wether_sttus_dc,road_stle_dc,acdnt_gae_dc,dprs_cnt,sep_cnt,slp_cnt,inj_aplcnt_cnt,wrngdo_vhcle_asort_hdc,wrngdo_vhcle_asort_dc,injury_dgree_1_hdc,injury_dgree_1_dc,acdnt_age_1_dc,sexdstn_div_1_dc,dmge_vhcle_asort_hdc,dmge_vhcle_asort_dc,injury_dgree_2_hdc,injury_dgree_2_dc,acdnt_age_2_dc,sexdstn_div_2_dc,bdy_injury_part_1_dc,bdy_injury_part_2_dc,rdse_sttus_dc,longitude,latitude
2023,대덕,08월,20일,002614,일요일,주간,11시,대전광역시 대덕구,대덕구청5길,차대차,후진중충돌,차대차 - 충돌,안전운전불이행,맑음,단일로 - 지하차도(도로)내,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,이륜,부상,경상,31-40세,남,상해없음,우측 손, 건조,127.41693032214262,36.34634074644536
2023,대덕,08월,20일,002576,일요일,야간,21시,대전광역시 대덕구,송촌13길,차대차,후진중충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,기타, 건조,127.43998547899496,36.364006714947074
2023,대덕,08월,21일,002592,월요일,야간,18시,대전광역시 대덕구,계족산로,차대차,기타,차대차 - 기타,기타,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,원동기 자전거 이상,이륜,부상,경상,51-60세,남,상해없음,기타, 건조,127.43423540315727,36.36200227076338
2023,대덕,08월,22일,002674,화요일,주간,16시,대전광역시 대덕구,한남로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 교량,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,남,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,뒷면 뒷목, 건조,127.41249494222438,36.34629250390504
2023,대덕,08월,22일,002604,화요일,야간,18시,대전광역시 대덕구,한밭대로,차대사람,기타,차대사람 - 기타,기타,맑음,단일로 - 기타,부상신고사고,0,0,0,2,개인형이동수단(PM),개인형이동수단(PM),상해없음,상해없음,61-64세,남,보행자,보행자,부상,부상신고,41-50세,여,상해없음,기타, 건조,127.4139857361846,36.35873485083766
2023,대덕,08월,23일,002609,수요일,주간,09시,대전광역시 대덕구,4공단6길,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,20세 이하,남,원동기 자전거 이상,승용,부상,경상,31-40세,여,상해없음,우측 어깨, 건조,127.39895001397466,36.436011592383785
2023,대덕,08월,23일,002617,수요일,야간,18시,대전광역시 대덕구,대전로1019번길,차대차,측면충돌,차대차 - 충돌,교차로운행방법위반,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,화물,상해없음,상해없음,51-60세,남,자전거,자전거,부상,중상,65세 이상,남,상해없음,기타, 건조,127.41765530904506,36.34576426137543
2023,대덕,08월,24일,002619,목요일,주간,06시,대전광역시 대덕구,동부로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,화물,상해없음,상해없음,51-60세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 뒷목, 젖음/습기,127.45958686856164,36.353818533288994
2023,대덕,08월,24일,002621,목요일,주간,07시,대전광역시 대덕구,하상도로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 교량,경상사고,0,0,4,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,화물,부상,경상,65세 이상,남,상해없음,뒷면 뒷목, 건조,127.40258504518124,36.35733772845605
2023,대덕,08월,24일,002652,목요일,주간,16시,대전광역시 대덕구,덕암길,차대차,후진중충돌,차대차 - 충돌,안전운전불이행,비,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,51-60세,남,원동기 자전거 이상,승용,부상,경상,41-50세,여,상해없음,뒷면 허리, 젖음/습기,127.42250195217508,36.43674141090722
2023,대덕,08월,24일,002629,목요일,야간,19시,대전광역시 대덕구,계족로,차대차,기타,차대차 - 기타,안전운전불이행,비,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,여,원동기 자전거 이상,승용,부상,경상,41-50세,여,상해없음,뒷면 뒷목, 젖음/습기,127.43011776139656,36.36711166067563
2023,유성,08월,25일,004187,금요일,주간,06시,대전광역시 대덕구,,차대차,기타,차대차 - 기타,신호위반,맑음,교차로 - 교차로안,중상사고,0,1,1,0,원동기 자전거 이상,승합,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,중상,61-64세,남,상해없음,뒷면 허리, 건조,127.39356707266272,36.374414195140616
2023,대덕,08월,25일,002634,금요일,주간,07시,대전광역시 대덕구,한밭대로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,51-60세,남,원동기 자전거 이상,이륜,부상,경상,61-64세,남,상해없음,뒷면 뒷목, 건조,127.41521200860426,36.35854640389048
2023,대덕,08월,25일,002644,금요일,주간,12시,대전광역시 대덕구,덕암길,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,여,원동기 자전거 이상,이륜,부상,경상,41-50세,남,상해없음,좌측 발, 건조,127.42490650723778,36.44235045061127
2023,대덕,08월,25일,002639,금요일,주간,15시,대전광역시 대덕구,오정로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,기타 - 기타,경상사고,0,0,2,0,건설기계,건설기계,상해없음,상해없음,61-64세,남,원동기 자전거 이상,승용,기타,기타불명,31-40세,남,상해없음,상해없음, 건조,127.40702361803422,36.35522264492547
2023,대덕,08월,26일,002737,토요일,주간,10시,대전광역시 대덕구,일반국도17호선,차대차,추돌,차대차 - 추돌,안전거리미확보,맑음,기타 - 기타,경상사고,0,0,1,0,건설기계,건설기계,기타,기타불명,31-40세,남,원동기 자전거 이상,승용,부상,경상,61-64세,여,상해없음,기타, 건조,127.42959020179497,36.44531031411604
2023,대덕,08월,26일,002749,토요일,주간,15시,대전광역시 대덕구,한밭대로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로부근,경상사고,0,0,2,0,원동기 자전거 이상,화물,상해없음,상해없음,51-60세,남,원동기 자전거 이상,승용,부상,경상,51-60세,여,상해없음,뒷면 뒷목, 건조,127.40563958809696,36.35686236338031
2023,대덕,08월,26일,002653,토요일,주간,17시,대전광역시 대덕구,,차량단독,기타,차량단독 - 기타,기타,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,원동기,상해없음,상해없음,65세 이상,남,,,,,,,상해없음,없음, 건조,127.40766426798136,36.3601275197714
2023,대덕,08월,27일,002659,일요일,주간,12시,대전광역시 대덕구,홍도로,차대차,측면충돌,차대차 - 충돌,교차로운행방법위반,맑음,교차로 - 교차로안,경상사고,0,0,1,1,원동기 자전거 이상,이륜,상해없음,상해없음,20세 이하,남,원동기 자전거 이상,승용,부상,경상,65세 이상,남,상해없음,기타, 건조,127.42721803090916,36.356688131863045
2023,대덕,08월,28일,002663,월요일,주간,09시,대전광역시 대덕구,비래서로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,여,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 허리, 건조,127.44556484880492,36.35545377251132
2023,대덕,08월,28일,002673,월요일,주간,13시,대전광역시 대덕구,계족산로5번길,차대사람,횡단중,차대사람 - 횡단중,교차로운행방법위반,맑음,교차로 - 교차로안,중상사고,0,1,0,1,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,보행자,보행자,부상,중상,51-60세,여,상해없음,뒷면 허리, 건조,127.43131268967367,36.36464213674552
2023,대덕,08월,28일,002680,월요일,주간,15시,대전광역시 대덕구,국가지원지방도32호선,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,화물,기타,기타불명,61-64세,남,원동기 자전거 이상,승용,부상,경상,41-50세,여,상해없음,뒷면 뒷목, 건조,127.41425382766973,36.44955548878771
2023,대덕,08월,29일,002682,화요일,주간,08시,대전광역시 대덕구,오정로75번길,차대차,기타,차대차 - 기타,교차로운행방법위반,흐림,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,원동기 자전거 이상,승용,부상,경상,31-40세,여,상해없음,뒷면 뒷목, 젖음/습기,127.4061490273395,36.35029954833782
2023,대덕,08월,29일,002747,화요일,주간,08시,대전광역시 대덕구,국가지원지방도32호선,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 뒷목, 건조,127.40639075443082,36.44617787279388
2023,대덕,08월,29일,002694,화요일,야간,18시,대전광역시 대덕구,덕암길,차대차,측면충돌,차대차 - 충돌,중앙선침범,맑음,단일로 - 기타,경상사고,0,0,4,0,원동기 자전거 이상,화물,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 뒷목, 건조,127.4247952750856,36.44198976962184
2023,대덕,08월,30일,002713,수요일,주간,09시,대전광역시 대덕구,한밭대로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승합,상해없음,상해없음,51-60세,남,상해없음,상해없음, 건조,127.42698172971518,36.35908608459455
2023,대덕,08월,30일,002699,수요일,주간,12시,대전광역시 대덕구,오정로,차대사람,차도통행중,차대사람 - 차도통행중,안전운전불이행,비,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,51-60세,남,보행자,보행자,부상,경상,21-30세,남,상해없음,뒷면 허리, 젖음/습기,127.40704559830748,36.355484108752
2023,대덕,08월,30일,002700,수요일,주간,13시,대전광역시 대덕구,,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,교차로 - 교차로부근,중상사고,0,1,0,0,자전거,자전거,부상,중상,65세 이상,남,원동기 자전거 이상,승용,기타,기타불명,51-60세,여,앞면 가슴,상해없음, 건조,127.41668674432736,36.365759757060594
2023,대덕,08월,30일,002702,수요일,주간,14시,대전광역시 대덕구,일반국도17호선,차대차,추돌,차대차 - 추돌,안전운전불이행,비,교차로 - 교차로안,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,65세 이상,남,상해없음,뒷면 허리, 젖음/습기,127.42953280350883,36.44708628812874
2023,대덕,08월,30일,002705,수요일,주간,17시,대전광역시 대덕구,일반국도17호선,차대차,측면충돌,차대차 - 충돌,신호위반,비,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,이륜,부상,경상,21-30세,남,상해없음,우측 어깨, 젖음/습기,127.4177827133926,36.362379744286926
2023,대덕,08월,30일,002706,수요일,야간,18시,대전광역시 대덕구,우암로,차대차,추돌,차대차 - 추돌,안전거리미확보,비,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,이륜,부상,경상,20세 이하,남,원동기 자전거 이상,승용,부상,경상,65세 이상,여,뒷면 뒷목,뒷면 뒷목, 젖음/습기,127.4424045919643,36.36366532060365
2023,대덕,08월,30일,002712,수요일,야간,19시,대전광역시 대덕구,,차대사람,차도통행중,차대사람 - 차도통행중,안전운전불이행,비,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,보행자,보행자,부상,경상,51-60세,여,상해없음,좌측 어깨, 젖음/습기,127.4515504686297,36.35476216301588
2023,대덕,08월,31일,002714,목요일,주간,16시,대전광역시 대덕구,동서대로,차대차,측면충돌,차대차 - 충돌,신호위반,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,20세 이하,여,개인형이동수단(PM),개인형이동수단(PM),부상,경상,61-64세,여,상해없음,기타, 건조,127.44301424037718,36.35307251557807
2023,대덕,09월,03일,002750,일요일,주간,13시,대전광역시 대덕구,동서로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,61-64세,남,상해없음,뒷면 뒷목, 건조,127.44717854921603,36.359024596688
2023,대덕,09월,03일,002840,일요일,주간,17시,대전광역시 대덕구,,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,4,0,원동기 자전거 이상,승용,기타,기타불명,41-50세,여,원동기 자전거 이상,화물,부상,경상,51-60세,여,상해없음,뒷면 허리, 건조,127.415538730165,36.4480688863428
2023,대덕,09월,03일,002752,일요일,야간,20시,대전광역시 대덕구,대전로,차대차,기타,차대차 - 기타,신호위반,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,이륜,상해없음,상해없음,21-30세,남,원동기 자전거 이상,이륜,부상,중상,51-60세,남,상해없음,앞면 가슴, 건조,127.41547934779769,36.35869985509434
2023,대덕,09월,04일,002755,월요일,주간,06시,대전광역시 대덕구,오정로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,원동기 자전거 이상,승용,부상,경상,61-64세,남,상해없음,뒷면 뒷목, 건조,127.40895328051634,36.3539529586147
2023,대덕,09월,04일,000227,월요일,주간,09시,대전광역시 대덕구,한밭대로,차대차,측면충돌,차대차 - 충돌,신호위반,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,여,원동기 자전거 이상,승합,부상,경상,61-64세,남,상해없음,기타, 건조,127.40173791441016,36.35737309642382
2023,대덕,09월,04일,002785,월요일,주간,17시,대전광역시 대덕구,천변도시고속도로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,41-50세,여,상해없음,뒷면 뒷목, 건조,127.41193371569231,36.37953184663279
2023,대덕,09월,04일,002774,월요일,야간,18시,대전광역시 대덕구,한밭대로,차대차,측면충돌,차대차 - 충돌,신호위반,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,여,원동기 자전거 이상,이륜,부상,중상,51-60세,남,상해없음,우측 어깨, 건조,127.42692609183044,36.35898688118
2023,대덕,09월,04일,002947,월요일,야간,21시,대전광역시 대덕구,국가지원지방도32호선,차대차,추돌,차대차 - 추돌,기타,맑음,단일로 - 기타,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,중상,31-40세,여,상해없음,뒷면 머리, 건조,127.39429461899611,36.43813516732733
2023,대덕,09월,04일,002781,월요일,야간,22시,대전광역시 대덕구,덕암길,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,기타,기타불명,기타,기타불명,기타불명,기타불명,개인형이동수단(PM),개인형이동수단(PM),부상,경상,21-30세,남,상해없음,좌측 발, 건조,127.42398242339628,36.44026733712263
2023,대덕,09월,05일,002777,화요일,주간,06시,대전광역시 대덕구,국가지원지방도32호선,차량단독,기타,차량단독 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,부상,경상,41-50세,남,,,,,,,뒷면 뒷목,없음, 건조,127.41336115437832,36.44950976791913
2023,대덕,09월,05일,002791,화요일,주간,08시,대전광역시 대덕구,일반국도17호선,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,여,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,뒷면 뒷목, 건조,127.4158806247462,36.34832340392936
2023,대덕,09월,05일,002786,화요일,주간,17시,대전광역시 대덕구,공단중앙길,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,원동기 자전거 이상,화물,부상,경상,51-60세,남,상해없음,뒷면 허리, 건조,127.41437717796144,36.367696432610856
2023,대덕,09월,06일,002790,수요일,주간,07시,대전광역시 대덕구,,차대사람,차도통행중,차대사람 - 차도통행중,안전운전불이행,맑음,기타 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,여,보행자,보행자,부상,경상,65세 이상,여,상해없음,좌측 발, 건조,127.40771009837788,36.3590727536171
2023,대덕,09월,06일,002792,수요일,주간,10시,대전광역시 대덕구,선비마을4길,차대차,기타,차대차 - 기타,중앙선침범,맑음,교차로 - 교차로부근,경상사고,0,0,3,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,여,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,뒷면 뒷목, 건조,127.43996199415676,36.365557350599055
2023,동부,09월,06일,004207,수요일,주간,17시,대전광역시 대덕구,동서대로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,뒷면 허리, 건조,127.44253588851322,36.35185520602764
2023,대덕,09월,06일,002799,수요일,주간,17시,대전광역시 대덕구,홍도로,차대차,기타,차대차 - 기타,중앙선침범,맑음,기타 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승합,기타,기타불명,41-50세,남,원동기 자전거 이상,이륜,부상,경상,31-40세,남,상해없음,기타, 건조,127.42711672713864,36.35775188765609
2023,대덕,09월,07일,002810,목요일,주간,14시,대전광역시 대덕구,한밭대로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,여,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 허리, 건조,127.40474773781384,36.35701491759328
2023,대덕,09월,07일,002811,목요일,주간,16시,대전광역시 대덕구,대전로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,원동기 자전거 이상,이륜,부상,경상,61-64세,남,상해없음,뒷면 허리, 건조,127.4154568996752,36.358844085609874
2023,대덕,09월,08일,002816,금요일,야간,00시,대전광역시 대덕구,중리로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,기타 - 기타,경상사고,0,0,1,0,기타,기타불명,기타,기타불명,기타불명,기타불명,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,상해없음,상해없음, 건조,127.42522827940986,36.3627542668504
2023,대덕,09월,08일,002829,금요일,야간,05시,대전광역시 대덕구,한밭대로,차대차,기타,차대차 - 기타,안전거리미확보,맑음,단일로 - 기타,중상사고,0,1,0,0,원동기 자전거 이상,화물,상해없음,상해없음,41-50세,남,원동기 자전거 이상,이륜,부상,중상,51-60세,남,상해없음,앞면 가슴, 건조,127.40872575235475,36.35791054721184
2023,대덕,09월,08일,002937,금요일,주간,06시,대전광역시 대덕구,일반국도17호선,차대차,측면충돌,차대차 - 충돌,기타,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,여,자전거,자전거,부상,중상,65세 이상,남,상해없음,앞면 가슴, 건조,127.42852360851222,36.45244075434008
2023,대덕,09월,08일,002822,금요일,주간,15시,대전광역시 대덕구,시흥대로,차대차,측면충돌,차대차 - 충돌,기타,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,기타, 건조,127.42998252401196,36.45575021814586
2023,대덕,09월,08일,002827,금요일,주간,17시,대전광역시 대덕구,천변도시고속도로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,51-60세,남,상해없음,뒷면 뒷목, 건조,127.41269414073224,36.387456908174514
2023,대덕,09월,08일,002830,금요일,야간,19시,대전광역시 대덕구,일반국도17호선,차대차,추돌,차대차 - 추돌,신호위반,맑음,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,이륜,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 뒷목, 건조,127.4204923904973,36.4270396379976
2023,대덕,09월,08일,002832,금요일,야간,23시,대전광역시 대덕구,신탄진8길,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,31-40세,여,상해없음,뒷면 뒷목, 건조,127.4318525817628,36.44849401647936
2023,대덕,09월,09일,002842,토요일,야간,18시,대전광역시 대덕구,일반국도17호선,차대차,측면충돌,차대차 - 충돌,교차로운행방법위반,맑음,교차로 - 교차로안,경상사고,0,0,4,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,여,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,기타, 건조,127.42022390034244,36.37321789367322
2023,대덕,09월,10일,002844,일요일,주간,10시,대전광역시 대덕구,국가지원지방도32호선,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,이륜,상해없음,상해없음,51-60세,남,원동기 자전거 이상,승용,부상,중상,65세 이상,남,상해없음,뒷면 뒷목, 건조,127.42884854201826,36.45100752212072
2023,대덕,09월,10일,002856,일요일,주간,12시,대전광역시 대덕구,한밭대로,차대차,측면충돌,차대차 - 충돌,신호위반,흐림,단일로 - 교량,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,뒷면 뒷목, 건조,127.40143652136275,36.357733464215535
2023,대덕,09월,10일,002847,일요일,주간,14시,대전광역시 대덕구,신탄진로756번안길,차대사람,기타,차대사람 - 기타,중앙선침범,맑음,단일로 - 기타,사망사고,1,0,0,0,원동기 자전거 이상,화물,상해없음,상해없음,51-60세,여,보행자,보행자,사망,사망,65세 이상,남,상해없음,뒷면 머리, 건조,127.43736838096746,36.44438607546682
2023,둔산,09월,11일,003980,월요일,주간,09시,대전광역시 대덕구,한밭대로,차대차,기타,차대차 - 기타,신호위반,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,여,상해없음,상해없음, 건조,127.36887901833023,36.35788248069798
2023,대덕,09월,11일,002910,월요일,주간,11시,대전광역시 대덕구,,차대차,측면충돌,차대차 - 충돌,교차로운행방법위반,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,이륜,부상,중상,41-50세,남,원동기 자전거 이상,화물,상해없음,상해없음,61-64세,남,앞면 가슴,상해없음, 건조,127.43273249220358,36.45039673619773
2023,대덕,09월,12일,002971,화요일,주간,16시,대전광역시 대덕구,신탄진로681번길,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,여,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,뒷면 뒷목, 건조,127.424764568714,36.439122892288566
2023,대덕,09월,12일,002875,화요일,야간,18시,대전광역시 대덕구,계족로564번길,차대사람,차도통행중,차대사람 - 차도통행중,안전운전불이행,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,보행자,보행자,부상,중상,41-50세,남,상해없음,우측 손, 건조,127.43329888648807,36.36224516731407
2023,대덕,09월,12일,002877,화요일,야간,22시,대전광역시 대덕구,동서대로,차대차,기타,차대차 - 기타,기타,맑음,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,원동기 자전거 이상,승용,부상,경상,51-60세,남,상해없음,뒷면 뒷목, 건조,127.44295908625811,36.35228814854093
2023,대덕,09월,13일,002878,수요일,야간,05시,대전광역시 대덕구,,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,보행자,보행자,부상,경상,41-50세,남,상해없음,뒷면 뒷목, 건조,127.40877920970168,36.35985791424677
2023,대덕,09월,13일,002882,수요일,주간,11시,대전광역시 대덕구,구즉세종로,차대차,추돌,차대차 - 추돌,안전거리미확보,비,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,여,상해없음,상해없음, 젖음/습기,127.39723045394597,36.437046881863246
2023,대덕,09월,13일,002884,수요일,주간,17시,대전광역시 대덕구,한밭대로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,비,단일로 - 교량,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,원동기 자전거 이상,승용,부상,경상,21-30세,여,상해없음,뒷면 뒷목, 젖음/습기,127.4031425504786,36.357166889045885
2023,대덕,09월,14일,002895,목요일,주간,07시,대전광역시 대덕구,장수1길,차대차,기타,차대차 - 기타,기타,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,기타,기타불명,65세 이상,남,자전거,자전거,부상,경상,21-30세,여,상해없음,기타, 건조,127.41546257358924,36.35359712470507
2023,대덕,09월,14일,002891,목요일,주간,09시,대전광역시 대덕구,,차대사람,기타,차대사람 - 기타,안전운전불이행,흐림,교차로 - 교차로부근,사망사고,1,0,0,0,원동기 자전거 이상,화물,상해없음,상해없음,51-60세,남,보행자,보행자,사망,사망,65세 이상,남,상해없음,뒷면 머리, 젖음/습기,127.4276298467228,36.45352204678424
2023,동부,09월,14일,003417,목요일,야간,18시,대전광역시 대덕구,대전천북로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,경상,21-30세,여,상해없음,뒷면 뒷목, 건조,127.41351111646313,36.34444508258535
